QoE,EE,Rewards
0.0,0.0,0.0
0.72,0.0254707220941782,0.015002408623695373
0.72,0.012372543336823583,0.016199788451194762
0.72,0.009806406870484351,0.012840580940246583
0.9600000000000001,0.01965288408100605,0.016276222467422486
0.16653358936309814,0.01818087378051132,0.00424775630235672
0.72,0.015005412697792053,0.015016724169254304
0.055283404886722565,0.02413136847317219,0.0024964189156889915
0.72,0.008782359212636948,0.012878191471099854
0.72,0.030890914052724837,0.017798805236816408
0.36,0.03007364571094513,0.017979496717453004
0.5515837352801418,0.0499263078905642,0.03087676167488098
0.5195517146271036,0.061398757994174956,0.027653513103723527
0.8400000000000001,0.04208313003182411,0.03537848144769669
0.72,0.04873830927535892,0.03329493999481201
0.5822237680616492,0.06357136890292167,0.028238071501255034
0.72,0.05381448045372963,0.0325262650847435
0.48247320629276824,0.05263336943462491,0.022465546056628226
0.72,0.056076591834425926,0.03063928782939911
0.8400000000000001,0.05296970354393125,0.03539561480283737
0.48,0.03957588252378628,0.031095438450574876
0.399709924381309,0.07925369068980218,0.023701744712889196
0.5633627041794376,0.0689728807657957,0.025553143583238125
0.5679763519267241,0.07488426089985296,0.022316661849617957
0.5982329981893911,0.07641672268509865,0.027647297084331512
0.6586199692749789,0.07012993320822716,0.03176729623228312
0.7200000000000001,0.07795492857694626,0.03060266878455877
0.7303173322051206,0.07313573062419891,0.03269868567585945
0.5856369598456043,0.08580102678388357,0.02440144997090101
0.7200000000000001,0.06915846597403288,0.027578885108232497
0.41191585476339826,0.08291181446984411,0.028926085866987705
0.5930926647244184,0.07421446666121483,0.03513705860823393
0.6231783450044882,0.06770904939621687,0.03454885669052601
0.5527205916918341,0.07350736279040575,0.030556042026728392
0.4044212291528301,0.09963759779930115,0.01876770593225956
0.5961698526144028,0.10070710182189942,0.03162063024938107
0.5955470550003219,0.06500447629950941,0.037913890369236466
0.6616744758901096,0.08668042444624006,0.032566615752875804
0.6607212592500207,0.06606466574594379,0.035699551552534105
0.7056931111566929,0.08630182929337024,0.03999426709488034
0.5907240612891453,0.07978104893118143,0.04220539415255189
0.3964805593466072,0.16407071463763714,0.056042739748954774
0.713164168044844,0.08118292512372136,0.0681435614824295
0.4357322505105783,0.12947038803249597,0.04696721397340298
0.5634699471020399,0.10766580058261752,0.0647205263376236
0.5224232594128908,0.10527925798669457,0.05915098413825035
0.6707759982375532,0.09855861593969166,0.07100990638136864
0.6527605721950531,0.12107024006545544,0.06806476712226868
0.6672699282169342,0.1316430363804102,0.06905819848179817
0.6683967608714344,0.11929779341444373,0.07028658464550971
0.5787013234556185,0.10149426804855466,0.07439004480838776
0.46605313486690886,0.11585645314771682,0.04217927344143391
0.45714626442584566,0.11452515423297882,0.043673036806285384
0.4519630181677985,0.11234544850885868,0.05177396610379219
0.4220934426711455,0.10069383146474138,0.049752821959555146
0.4966133191475692,0.10078307127114386,0.04546516910195351
0.5030683676256121,0.08271663300693036,0.04656369425356388
0.5117493257134568,0.0951239231042564,0.04122756328433752
0.559556310215959,0.12777905901893974,0.05609827674925327
0.37789570243768905,0.11042277859523893,0.041488921456038955
0.248118875929501,0.0749500947073102,0.034892242215573785
0.4443207549300342,0.10218244343996048,0.0185532471165061
0.4994875582540382,0.12762383581139147,0.022743049717973918
0.5991507319827907,0.11050575964618474,0.033227770356461406
0.5366682944749694,0.07594387866556644,0.026702783023938536
0.4787727827573072,0.1558093803934753,0.031957480730488895
0.44706073512996375,0.12890471718274057,0.0274392643943429
0.46737148639629356,0.10138965928927064,0.020943643059581518
0.66,0.0997070940095,0.03630934772081673
0.3964932778550669,0.12196296274196357,0.028750256169587374
0.4927811641124953,0.10059040901251137,0.022144555812701583
